tissue	group	total.mRNA.mol	well	sex	age	diameter	cell_id	level1class	level2class
sscortex	6	3615	95	1	20	8.76	1772058177_G12	endothelial-mural	Vend2
sscortex	6	4813	6	-1	26	10.8	1772058171_F01	endothelial-mural	Vend2
sscortex	6	5288	40	-1	26	11.2	1772058171_H05	endothelial-mural	Vend2
sscortex	6	3488	39	-1	26	12.2	1772058171_G05	endothelial-mural	Vend2
sscortex	6	3705	44	1	23	10.6	1772062128_D06	endothelial-mural	Vend2
sscortex	6	4069	34	1	28	12.7	1772063079_B05	endothelial-mural	Vend2
sscortex	6	3926	64	1	22	0	1772062109_H08	endothelial-mural	Vend2
sscortex	6	5102	36	1	22	9.17	1772062109_D05	endothelial-mural	Vend2
sscortex	6	8730	52	1	24	10.3	1772062111_D07	endothelial-mural	Vend2
sscortex	6	5779	84	-1	26	10.9	1772063077_D11	endothelial-mural	Vend2
sscortex	6	4582	56	-1	26	7.87	1772062113_H07	endothelial-mural	Vend2
sscortex	6	2952	95	1	24	13.9	1772062111_G12	endothelial-mural	Vend2
sscortex	6	3329	83	1	28	8.21	1772063079_C11	endothelial-mural	Vend2
sscortex	6	3107	96	1	28	7.39	1772063079_H12	endothelial-mural	Vend2
sscortex	6	10216	37	1	24	14.4	1772060224_E05	endothelial-mural	Vend2
sscortex	6	6877	86	-1	27	9.51	1772063070_F11	endothelial-mural	Vend2
sscortex	6	17906	65	1	27	8.48	1772062114_A09	endothelial-mural	Vend2
sscortex	6	5042	96	1	24	11.5	1772062111_H12	endothelial-mural	Vend2
sscortex	6	8194	26	-1	27	12.3	1772063070_B04	endothelial-mural	Vend2
sscortex	6	5511	29	1	20	12.5	1772063064_E04	endothelial-mural	Vend2
sscortex	6	5508	55	1	20	9.9	1772058177_G07	endothelial-mural	Vend2
sscortex	6	10103	3	-1	26	12.1	1772062113_C01	endothelial-mural	Vend2
sscortex	6	7592	89	1	28	18.8	1772067073_A12	endothelial-mural	Vend2
sscortex	6	7214	83	-1	21	11.1	1772063063_C11	endothelial-mural	Vend2
sscortex	6	3395	50	1	22	10.3	1772062109_B07	endothelial-mural	Vend2
ca1hippocampus	6	5141	22	-1	27	0	1772067058_F03	endothelial-mural	Vend2
sscortex	6	5257	4	-1	23	7.21	1772071040_D01	endothelial-mural	Vend2
sscortex	6	7070	39	-1	21	12.2	1772063063_G05	endothelial-mural	Vend2
sscortex	6	10242	53	1	26	11.8	1772067069_E07	endothelial-mural	Vend2
sscortex	6	4319	81	-1	24	10.8	1772067063_A11	endothelial-mural	Vend2
sscortex	6	4198	70	-1	23	12.5	1772071040_F09	endothelial-mural	Vend2
sscortex	6	7424	49	-1	24	11.3	1772067063_A07	endothelial-mural	Vend2
ca1hippocampus	6	8153	11	-1	27	12.6	1772066096_C02	endothelial-mural	Vend2
ca1hippocampus	6	2548	53	-1	26	11.8	1772066098_E07	endothelial-mural	Vend2
sscortex	6	3942	28	1	26	10.8	1772058148_D04	endothelial-mural	Vend2
sscortex	6	3726	32	1	28	9.67	1772067074_H04	endothelial-mural	Vend2
sscortex	6	6282	13	1	26	11.6	1772058148_E02	endothelial-mural	Vend2
sscortex	6	2957	66	1	28	11.8	1772067073_B09	endothelial-mural	Vend2
sscortex	6	3900	84	-1	21	12.3	1772063071_D11	endothelial-mural	Vend2
sscortex	6	2606	85	-1	23	12.8	1772071040_E11	endothelial-mural	Vend2
sscortex	6	4853	72	1	28	15	1772067074_H09	endothelial-mural	Vend2
sscortex	6	2935	32	-1	23	9.54	1772071041_H04	endothelial-mural	Vend2
sscortex	6	3702	54	1	28	10.8	1772067073_F07	endothelial-mural	Vend2
sscortex	6	2725	27	1	26	9.46	1772058148_C04	endothelial-mural	Vend2
sscortex	6	4789	69	1	26	11.8	1772058148_E09	endothelial-mural	Vsmc
sscortex	6	4833	64	1	28	8.59	1772067074_H08	endothelial-mural	Vsmc
sscortex	6	2673	94	1	26	11.1	1772058148_F12	endothelial-mural	Vend2
ca1hippocampus	6	5831	28	1	28	15.3	1772071036_D04	endothelial-mural	Peric
sscortex	6	13670	49	-1	27	0	1772063070_A07	endothelial-mural	Vend1
sscortex	6	7330	86	1	28	14.2	1772067074_F11	endothelial-mural	Vend2
sscortex	6	6714	26	1	20	12.3	1772063064_B04	endothelial-mural	Vend2
sscortex	6	16078	33	-1	27	10.7	1772063070_A05	endothelial-mural	Vend2
sscortex	6	3116	82	-1	23	12.8	1772071040_B11	endothelial-mural	Peric
sscortex	6	5618	45	-1	27	11.8	1772063070_E06	endothelial-mural	Peric
ca1hippocampus	6	5205	45	1	23	8.03	1772066102_E06	endothelial-mural	Peric
sscortex	6	4851	52	-1	23	14.2	1772060240_D07	endothelial-mural	Peric
sscortex	6	4242	18	-1	24	14.7	1772067063_B03	endothelial-mural	Peric
sscortex	6	3793	38	1	26	6.76	1772058148_F05	endothelial-mural	Peric
ca1hippocampus	6	5324	66	1	23	10.8	1772066108_B09	endothelial-mural	Peric
ca1hippocampus	6	2827	27	1	23	11.4	1772066102_C04	endothelial-mural	Peric
sscortex	6	3058	33	1	24	10	1772060224_A05	endothelial-mural	Vend2
sscortex	6	5713	55	-1	27	10.1	1772063070_G07	endothelial-mural	Vend2
ca1hippocampus	6	2712	18	-1	27	12.4	1772066095_B03	endothelial-mural	Peric
sscortex	6	4837	76	-1	23	10.6	1772063065_D10	endothelial-mural	Peric
sscortex	6	3566	69	1	22	8.89	1772060226_E09	endothelial-mural	Peric
sscortex	6	9419	74	-1	31	7.43	1772063061_B10	endothelial-mural	Peric
sscortex	6	2541	6	-1	28	14.6	1772062115_F01	endothelial-mural	Peric
sscortex	6	5197	60	-1	23	7.74	1772063065_D08	endothelial-mural	Peric
ca1hippocampus	6	2890	19	-1	26	11.9	1772066097_C03	endothelial-mural	Peric
sscortex	6	2531	78	1	26	8.88	1772058148_F10	endothelial-mural	Vend2
ca1hippocampus	6	6148	77	-1	23	7.37	1772066077_E10	endothelial-mural	(none)
sscortex	6	3398	90	-1	23	8.71	1772063065_B12	endothelial-mural	(none)
sscortex	6	4222	40	-1	21	10.6	1772063063_H05	endothelial-mural	(none)
sscortex	6	7434	90	1	26	11.8	1772063068_B12	endothelial-mural	(none)
ca1hippocampus	6	3146	44	-1	27	9.45	1772067058_D06	endothelial-mural	(none)
sscortex	6	5885	47	1	22	7.66	1772062109_G06	endothelial-mural	Vend2
sscortex	6	3204	32	1	22	9.31	1772062116_H04	endothelial-mural	Vend2
sscortex	6	2989	47	1	20	10.9	1772063062_G06	endothelial-mural	Vend2
sscortex	6	10838	31	-1	26	15	1772058171_G04	endothelial-mural	Vend1
sscortex	6	18757	36	-1	24	0	1772067063_D05	endothelial-mural	Vend1
sscortex	6	8418	33	1	20	12.5	1772058177_A05	endothelial-mural	Vend1
sscortex	6	9294	86	1	20	10.3	1772058177_F11	endothelial-mural	Vend1
sscortex	6	8344	49	1	28	9.39	1772063079_A07	endothelial-mural	Vend1
sscortex	6	6871	56	1	22	11.2	1772062116_H07	endothelial-mural	Vend1
sscortex	6	7997	14	-1	27	9.31	1772063070_F02	endothelial-mural	Vend1
sscortex	6	3368	67	1	24	12.7	1772060224_C09	endothelial-mural	Vend1
sscortex	6	4477	40	1	28	10.2	1772067073_H05	endothelial-mural	Vend1
sscortex	6	4128	89	-1	26	11.3	1772058171_A12	endothelial-mural	Vend2
sscortex	6	8260	80	1	28	12.1	1772067073_H10	endothelial-mural	Vend1
sscortex	6	5353	52	1	28	10.6	1772067074_D07	endothelial-mural	Vend1
sscortex	6	4322	13	1	22	12.3	1772062109_E02	endothelial-mural	Vend1
sscortex	6	6528	6	1	24	9.26	1772060224_F01	endothelial-mural	Vend1
ca1hippocampus	6	3084	70	1	23	11.4	1772066099_F09	endothelial-mural	Vend1
sscortex	6	7092	81	1	24	11.4	1772062111_A11	endothelial-mural	Vend1
sscortex	6	3221	41	-1	26	9.18	1772058171_A06	endothelial-mural	Vend2
sscortex	6	4872	30	1	24	6.79	1772060224_F04	endothelial-mural	Vend1
sscortex	6	11553	96	1	24	13.1	1772060224_H12	endothelial-mural	Vend1
sscortex	6	2772	94	-1	21	7.46	1772063071_F12	endothelial-mural	Vend2
sscortex	6	3644	57	1	24	10.1	1772062111_A08	endothelial-mural	Vend1
sscortex	6	3356	57	1	20	9.81	1772058177_A08	endothelial-mural	Vend2
sscortex	6	4499	8	1	24	0	1772060224_H01	endothelial-mural	Vend1
ca1hippocampus	6	4283	49	-1	27	10.5	1772066095_A07	endothelial-mural	Vend1
sscortex	6	2962	2	1	20	8.73	1772058177_B01	endothelial-mural	Vend2
sscortex	6	2702	90	1	24	10.2	1772062111_B12	endothelial-mural	Vend2
sscortex	6	3901	57	1	20	10.6	1772063064_A08	endothelial-mural	Vend1
sscortex	6	7442	10	1	20	12.6	1772063064_B02	endothelial-mural	Vend1
sscortex	6	5143	63	-1	28	9.53	1772062115_G08	endothelial-mural	Vend1
sscortex	6	4757	64	1	27	9.67	1772062114_H08	endothelial-mural	Vend1
sscortex	6	3855	95	-1	21	0	1772063071_G12	endothelial-mural	Vend1
sscortex	6	3301	32	-1	28	10.5	1772060225_H04	endothelial-mural	Vend1
sscortex	6	3768	24	1	20	10.3	1772058177_H03	endothelial-mural	Vend2
sscortex	6	5822	70	1	20	13.2	1772063064_F09	endothelial-mural	Vend2
sscortex	6	5199	92	1	24	9.96	1772060224_D12	endothelial-mural	Vend1
ca1hippocampus	6	8884	27	-1	28	13.4	1772066080_C04	endothelial-mural	Vend1
sscortex	6	2940	74	1	20	8.87	1772063062_B10	endothelial-mural	Vend1
sscortex	6	3219	5	1	23	11.2	1772062128_E01	endothelial-mural	Vend2
sscortex	6	3254	9	1	23	12	1772062128_A02	endothelial-mural	(none)
sscortex	6	2675	83	1	23	9.53	1772062128_C11	endothelial-mural	Vend2
sscortex	6	3030	82	-1	23	9.79	1772060240_B11	endothelial-mural	(none)
sscortex	6	10254	9	-1	27	12.9	1772063078_A02	endothelial-mural	(none)
sscortex	6	2588	18	1	26	0	1772058148_B03	endothelial-mural	Vend2
sscortex	6	9357	67	1	23	9.32	1772062128_C09	endothelial-mural	Vend2
sscortex	6	6970	19	1	22	0	1772062116_C03	endothelial-mural	(none)
sscortex	6	4490	32	1	20	9.01	1772058177_H04	endothelial-mural	Vend2
sscortex	6	2827	42	-1	21	11.9	1772063071_B06	endothelial-mural	Vend2
sscortex	6	2535	5	-1	24	8.66	1772067063_E01	endothelial-mural	Vend2
sscortex	6	2678	1	-1	26	0	1772058171_A01	endothelial-mural	Vend2
sscortex	6	2516	70	1	24	9.95	1772062111_F09	endothelial-mural	Vend2
sscortex	6	3131	65	-1	26	12.6	1772066104_A09	endothelial-mural	(none)
sscortex	6	2515	47	-1	23	12	1772060240_G06	endothelial-mural	Vend2
sscortex	6	2666	26	1	22	9.16	1772062109_B04	endothelial-mural	Vend2
sscortex	6	2831	90	-1	21	11.2	1772063071_B12	endothelial-mural	Vend2
sscortex	6	2927	12	-1	21	7.57	1772063071_D02	endothelial-mural	Vend2
ca1hippocampus	6	2970	76	-1	27	8.45	1772067058_D10	endothelial-mural	Vend2
sscortex	6	3656	96	1	26	10.3	1772067069_H12	endothelial-mural	Vend2
sscortex	6	2931	33	1	20	8.9	1772063062_A05	endothelial-mural	Vend2
sscortex	6	3060	15	-1	21	9.55	1772063071_G02	endothelial-mural	Vend2
ca1hippocampus	7	5966	45	-1	27	10.6	1772066096_E06	astrocytes_ependymal	Astro2
sscortex	7	5719	32	1	21	6.38	1772071014_H04	astrocytes_ependymal	Astro1
ca1hippocampus	7	6068	42	-1	26	20.6	1772066098_B06	astrocytes_ependymal	Astro2
ca1hippocampus	7	6742	35	-1	24	12.1	1772071044_C05	astrocytes_ependymal	Astro2
ca1hippocampus	7	5158	61	-1	27	0	1772067058_E08	astrocytes_ependymal	Astro2
ca1hippocampus	7	7132	27	-1	24	14.2	1772071044_C04	astrocytes_ependymal	Astro2
ca1hippocampus	7	3519	81	-1	26	12.3	1772067096_A11	astrocytes_ependymal	Astro2
ca1hippocampus	7	5701	11	-1	26	20.3	1772066098_C02	astrocytes_ependymal	Astro2
ca1hippocampus	7	4329	78	-1	24	0	1772071045_F10	astrocytes_ependymal	Astro1
ca1hippocampus	7	8654	75	-1	28	11.3	1772066076_C10	astrocytes_ependymal	Astro1
sscortex	7	6258	84	1	22	10.8	1772062109_D11	astrocytes_ependymal	Astro1
sscortex	7	12862	18	1	24	12.3	1772062111_B03	astrocytes_ependymal	Astro1
sscortex	7	10006	51	1	21	12.7	1772071014_C07	astrocytes_ependymal	Astro1
sscortex	7	8074	37	-1	24	9.01	1772067063_E05	astrocytes_ependymal	Astro1
ca1hippocampus	7	8745	36	-1	24	23.7	1772071045_D05	astrocytes_ependymal	Astro1
sscortex	7	11793	72	1	21	22	1772071015_H09	astrocytes_ependymal	Astro1
sscortex	7	13630	31	1	21	0	1772071014_G04	astrocytes_ependymal	Astro1
sscortex	7	8606	56	1	21	25.2	1772071014_H07	astrocytes_ependymal	Astro1
sscortex	7	10738	44	1	21	0	1772071014_D06	astrocytes_ependymal	Astro1
sscortex	7	11966	14	1	21	10	1772071014_F02	astrocytes_ependymal	Astro1
sscortex	7	18251	8	-1	26	10.8	1772058171_H01	astrocytes_ependymal	Astro1
sscortex	7	7673	57	1	21	12.9	1772071015_A08	astrocytes_ependymal	Astro1
sscortex	7	7492	76	1	21	0	1772071015_D10	astrocytes_ependymal	Astro1
sscortex	7	5238	73	-1	24	14.7	1772067064_A10	astrocytes_ependymal	Astro1
sscortex	7	10011	80	1	21	14.6	1772071015_H10	astrocytes_ependymal	Astro1
sscortex	7	13417	88	-1	24	13.4	1772062118_H11	astrocytes_ependymal	Astro1
sscortex	7	6852	83	1	26	0	1772067069_C11	astrocytes_ependymal	Astro1
sscortex	7	6674	5	1	21	12	1772071014_E01	astrocytes_ependymal	Astro1
sscortex	7	8489	12	1	21	0	1772071015_D02	astrocytes_ependymal	Astro1
sscortex	7	6872	36	1	23	12.5	1772062128_D05	astrocytes_ependymal	Astro1
sscortex	7	6247	52	1	21	12.4	1772071014_D07	astrocytes_ependymal	Astro1
sscortex	7	5054	9	1	21	0	1772071014_A02	astrocytes_ependymal	Astro1
sscortex	7	6453	64	-1	21	0	1772063071_H08	astrocytes_ependymal	Astro1
sscortex	7	12288	13	1	23	11	1772062128_E02	astrocytes_ependymal	Astro1
ca1hippocampus	7	10621	55	1	23	0	1772066110_G07	astrocytes_ependymal	Astro1
ca1hippocampus	7	7730	51	-1	27	0	1772066096_C07	astrocytes_ependymal	Astro1
ca1hippocampus	7	6910	2	-1	27	21.5	1772066096_B01	astrocytes_ependymal	Astro1
sscortex	7	9269	22	-1	26	8.79	1772063077_F03	astrocytes_ependymal	Astro1
sscortex	7	12432	69	1	20	12.2	1772058177_E09	astrocytes_ependymal	Astro1
ca1hippocampus	7	7372	25	-1	27	11	1772066096_A04	astrocytes_ependymal	Astro1
ca1hippocampus	7	6732	78	1	28	0	1772071036_F10	astrocytes_ependymal	Astro1
ca1hippocampus	7	14242	81	-1	28	0	1772066076_A11	astrocytes_ependymal	Astro1
ca1hippocampus	7	3687	8	1	23	11.3	1772066102_H01	astrocytes_ependymal	Astro1
sscortex	7	7141	54	1	22	13.5	1772062109_F07	astrocytes_ependymal	Astro1
sscortex	7	10769	52	1	20	9.92	1772058177_D07	astrocytes_ependymal	Astro1
ca1hippocampus	7	4199	78	0	26	0	1772067076_F10	astrocytes_ependymal	Astro1
sscortex	7	6995	54	-1	26	11.5	1772058171_F07	astrocytes_ependymal	Astro1
sscortex	7	10342	20	1	27	0	1772062114_D03	astrocytes_ependymal	Astro1
sscortex	7	6206	34	1	27	15.7	1772062114_B05	astrocytes_ependymal	Astro1
sscortex	7	7132	18	1	20	7.64	1772058177_B03	astrocytes_ependymal	Astro1
sscortex	7	4009	18	-1	26	21.2	1772058171_B03	astrocytes_ependymal	Astro1
sscortex	7	4965	60	1	20	6.74	1772063064_D08	astrocytes_ependymal	Astro1
sscortex	7	3506	89	1	21	14.2	1772071015_A12	astrocytes_ependymal	Astro1
sscortex	7	4627	39	1	21	0	1772071015_G05	astrocytes_ependymal	Astro1
sscortex	7	5834	34	1	20	22.6	1772063062_B05	astrocytes_ependymal	Astro1
sscortex	7	6338	62	-1	31	9.81	1772063061_F08	astrocytes_ependymal	Astro1
sscortex	7	6692	90	1	23	12.6	1772062128_B12	astrocytes_ependymal	Astro1
sscortex	7	5077	5	1	27	12.7	1772062114_E01	astrocytes_ependymal	Astro1
sscortex	7	4192	30	1	26	11.2	1772063068_F04	astrocytes_ependymal	Astro1
sscortex	7	5571	84	-1	23	10.1	1772063065_D11	astrocytes_ependymal	Astro1
sscortex	7	11321	24	1	20	8.58	1772063064_H03	astrocytes_ependymal	Astro1
ca1hippocampus	7	2807	75	-1	26	10.6	1772066098_C10	astrocytes_ependymal	Astro1
sscortex	7	5622	57	-1	26	10.5	1772058171_A08	astrocytes_ependymal	(none)
sscortex	7	4302	82	-1	21	14.4	1772063071_B11	astrocytes_ependymal	Astro1
sscortex	7	5606	29	1	23	11.2	1772062128_E04	astrocytes_ependymal	Astro1
sscortex	7	3593	56	-1	21	0	1772063071_H07	astrocytes_ependymal	Astro1
sscortex	7	7014	72	-1	21	0	1772063071_H09	astrocytes_ependymal	Astro1
sscortex	7	3424	7	-1	24	10.5	1772062118_G01	astrocytes_ependymal	Astro1
sscortex	7	5064	68	1	20	14.9	1772063062_D09	astrocytes_ependymal	Astro1
sscortex	7	4173	44	1	26	0	1772063068_D06	astrocytes_ependymal	Astro1
ca1hippocampus	7	4572	10	-1	27	10.3	1772066095_B02	astrocytes_ependymal	Astro1
sscortex	7	2687	77	-1	23	7.35	1772063065_E10	astrocytes_ependymal	(none)
sscortex	7	3000	60	-1	28	13.2	1772062115_D08	astrocytes_ependymal	Astro1
sscortex	7	3680	66	1	22	11.3	1772060226_B09	astrocytes_ependymal	Choroid
ca1hippocampus	7	2569	80	1	23	9.58	1772066099_H10	astrocytes_ependymal	Astro2
sscortex	7	4608	16	-1	21	0	1772063071_H02	astrocytes_ependymal	Astro1
ca1hippocampus	7	3112	75	-1	28	11.8	1772066080_C10	astrocytes_ependymal	Astro1
ca1hippocampus	7	8644	31	-1	23	11.8	1772066090_G04	astrocytes_ependymal	Astro1
ca1hippocampus	7	2693	75	-1	27	0	1772066095_C10	astrocytes_ependymal	Astro1
sscortex	7	5938	81	-1	26	8.71	1772063077_A11	astrocytes_ependymal	Astro2
ca1hippocampus	7	3074	90	-1	26	15	1772066098_B12	astrocytes_ependymal	Astro2
ca1hippocampus	7	4199	93	-1	28	25.6	1772066076_E12	astrocytes_ependymal	Astro2
ca1hippocampus	7	3493	7	-1	23	12.1	1772067060_G01	astrocytes_ependymal	Astro2
ca1hippocampus	7	2551	1	-1	26	12.1	1772066098_A01	astrocytes_ependymal	Astro2
ca1hippocampus	7	3598	89	1	31	13.4	1772067082_A12	astrocytes_ependymal	Astro2
ca1hippocampus	7	13107	41	-1	23	10.5	1772066090_A06	astrocytes_ependymal	Astro2
ca1hippocampus	7	3842	39	1	24	10.8	1772066101_G05	astrocytes_ependymal	Astro2
ca1hippocampus	7	4202	52	-1	26	11.7	1772066098_D07	astrocytes_ependymal	Astro2
ca1hippocampus	7	3373	80	0	26	0	1772067076_H10	astrocytes_ependymal	Astro2
ca1hippocampus	7	6785	45	1	28	12.1	1772071036_E06	astrocytes_ependymal	Astro2
ca1hippocampus	7	4829	76	-1	23	10.9	1772067060_D10	astrocytes_ependymal	Astro2
ca1hippocampus	7	4246	81	-1	28	13.2	1772066080_A11	astrocytes_ependymal	Astro2
ca1hippocampus	7	8644	21	1	24	4.72	1772066070_E03	astrocytes_ependymal	Astro2
ca1hippocampus	7	6764	91	-1	23	0	1772066090_C12	astrocytes_ependymal	Astro2
ca1hippocampus	7	10309	62	-1	23	11.3	1772066090_F08	astrocytes_ependymal	Astro2
ca1hippocampus	7	6816	30	1	28	11.3	1772071036_F04	astrocytes_ependymal	Astro2
sscortex	7	5695	6	1	23	10.1	1772062128_F01	astrocytes_ependymal	Astro2
ca1hippocampus	7	7843	41	1	24	10.2	1772066070_A06	astrocytes_ependymal	Astro2
sscortex	7	4641	57	-1	24	0	1772062118_A08	astrocytes_ependymal	Astro2
sscortex	7	17562	26	1	27	12.4	1772062114_B04	astrocytes_ependymal	Astro2
sscortex	7	10604	59	1	23	12.9	1772062128_C08	astrocytes_ependymal	Astro2
ca1hippocampus	7	5127	52	1	23	10.8	1772066110_D07	astrocytes_ependymal	Astro2
sscortex	7	3916	57	1	22	12.5	1772062109_A08	astrocytes_ependymal	Astro2
ca1hippocampus	7	4387	13	-1	27	0	1772067057_E02	astrocytes_ependymal	Astro2
sscortex	7	3685	86	-1	28	11.1	1772062115_F11	astrocytes_ependymal	(none)
sscortex	7	6004	54	-1	23	11.5	1772060240_F07	astrocytes_ependymal	Astro2
sscortex	7	6653	30	-1	26	10	1772062113_F04	astrocytes_ependymal	Astro2
sscortex	7	7101	73	-1	24	13.9	1772062118_A10	astrocytes_ependymal	Astro2
sscortex	7	6580	28	1	27	13.1	1772062114_D04	astrocytes_ependymal	Astro2
sscortex	7	4272	71	-1	26	17.7	1772063077_G09	astrocytes_ependymal	Choroid
sscortex	7	4074	86	-1	26	9.58	1772063077_F11	astrocytes_ependymal	(none)
sscortex	7	4328	10	-1	23	9.91	1772060240_B02	astrocytes_ependymal	(none)
sscortex	7	3578	3	1	26	7.13	1772058148_C01	astrocytes_ependymal	Astro2
ca1hippocampus	7	2671	65	1	24	0	1772067093_A09	astrocytes_ependymal	Astro2
sscortex	7	2568	63	1	24	10.2	1772060224_G08	astrocytes_ependymal	(none)
sscortex	7	3403	36	-1	23	9.33	1772060240_D05	astrocytes_ependymal	(none)
sscortex	7	3188	34	-1	23	10.7	1772060240_B05	astrocytes_ependymal	(none)
ca1hippocampus	7	3007	3	-1	24	9.91	1772071044_C01	astrocytes_ependymal	(none)
sscortex	7	4568	68	1	24	10.6	1772060224_D09	astrocytes_ependymal	(none)
sscortex	7	6842	29	1	22	11.9	1772062109_E04	astrocytes_ependymal	Astro2
sscortex	7	3173	91	-1	31	7.86	1772063061_C12	astrocytes_ependymal	(none)
sscortex	7	3834	30	-1	21	7.81	1772063063_F04	astrocytes_ependymal	(none)
ca1hippocampus	7	3804	11	-1	24	11.2	1772071045_C02	astrocytes_ependymal	(none)
sscortex	7	6076	12	1	27	10.5	1772063074_D02	astrocytes_ependymal	Astro2
sscortex	7	4819	85	1	22	8.24	1772062109_E11	astrocytes_ependymal	(none)
sscortex	7	3678	96	-1	23	8.31	1772060240_H12	astrocytes_ependymal	(none)
ca1hippocampus	7	6624	84	-1	23	9.07	1772066077_D11	astrocytes_ependymal	Astro2
sscortex	7	4625	23	-1	24	15.4	1772062118_G03	astrocytes_ependymal	(none)
sscortex	7	3406	58	-1	23	8.07	1772071041_B08	astrocytes_ependymal	(none)
ca1hippocampus	7	8657	73	-1	26	0	1772067096_A10	astrocytes_ependymal	Astro2
sscortex	7	6648	46	1	27	8.65	1772062114_F06	astrocytes_ependymal	Astro2
ca1hippocampus	7	2702	95	-1	26	18.3	1772067054_G12	astrocytes_ependymal	(none)
sscortex	7	3393	83	1	20	8.51	1772063062_C11	astrocytes_ependymal	(none)
sscortex	7	9546	93	-1	26	8.95	1772062113_E12	astrocytes_ependymal	(none)
sscortex	7	2649	63	-1	24	11.9	1772067063_G08	astrocytes_ependymal	(none)
sscortex	7	5128	39	1	26	11.2	1772058148_G05	astrocytes_ependymal	(none)
sscortex	7	2952	45	1	20	7.36	1772063064_E06	astrocytes_ependymal	(none)
sscortex	7	3292	35	1	26	7.27	1772058148_C05	astrocytes_ependymal	(none)
sscortex	7	4413	27	1	23	6.75	1772062128_C04	astrocytes_ependymal	(none)
sscortex	7	9821	5	-1	21	8.14	1772063063_E01	astrocytes_ependymal	Choroid
sscortex	7	3599	93	1	24	8.41	1772060224_E12	astrocytes_ependymal	(none)
sscortex	7	3058	61	1	26	8.55	1772058148_E08	astrocytes_ependymal	(none)
sscortex	7	3059	27	1	20	10.1	1772058177_C04	astrocytes_ependymal	(none)
sscortex	7	9728	2	-1	26	7.77	1772063077_B01	astrocytes_ependymal	(none)
sscortex	7	4585	93	-1	26	7.99	1772063077_E12	astrocytes_ependymal	(none)
sscortex	7	5080	67	1	26	8.79	1772058148_C09	astrocytes_ependymal	(none)
sscortex	7	6528	51	1	27	13.3	1772063074_C07	astrocytes_ependymal	Astro2
sscortex	7	8801	94	-1	21	11.1	1772063063_F12	astrocytes_ependymal	(none)
sscortex	7	6143	56	1	28	12.6	1772067073_H07	astrocytes_ependymal	Astro2
sscortex	7	5180	43	1	25	12.2	1772067066_C06	astrocytes_ependymal	Astro2
sscortex	7	7519	29	1	28	8.69	1772067073_E04	astrocytes_ependymal	Astro2
sscortex	7	7498	83	-1	24	0	1772067064_C11	astrocytes_ependymal	Astro2
sscortex	7	6881	63	-1	21	12.5	1772063063_G08	astrocytes_ependymal	Astro2
sscortex	7	6858	53	-1	24	10.5	1772067063_E07	astrocytes_ependymal	Astro2
ca1hippocampus	7	12003	14	-1	23	9.15	1772066090_F02	astrocytes_ependymal	Astro2
sscortex	7	11352	2	1	22	11.3	1772062116_B01	astrocytes_ependymal	Astro2
sscortex	7	9067	41	-1	24	9.51	1772067063_A06	astrocytes_ependymal	Astro2
ca1hippocampus	7	7013	85	-1	28	8.55	1772066076_E11	astrocytes_ependymal	Astro2
sscortex	7	9840	66	-1	23	13.2	1772071040_B09	astrocytes_ependymal	Astro2
ca1hippocampus	7	5895	88	-1	24	9.63	1772071044_H11	astrocytes_ependymal	Astro2
ca1hippocampus	7	7665	4	1	23	11.7	1772066102_D01	astrocytes_ependymal	Astro2
ca1hippocampus	7	8235	16	-1	24	10.6	1772071045_H02	astrocytes_ependymal	Astro2
sscortex	7	13535	90	1	26	14	1772067070_B12	astrocytes_ependymal	Astro2
sscortex	7	6404	23	1	26	11.7	1772058148_G03	astrocytes_ependymal	Epend
sscortex	7	4928	45	1	26	9.8	1772058148_E06	astrocytes_ependymal	(none)
sscortex	7	3388	7	1	23	7.98	1772062128_G01	astrocytes_ependymal	(none)
sscortex	7	5569	62	1	26	9.63	1772058148_F08	astrocytes_ependymal	(none)
sscortex	7	3631	25	1	24	11.1	1772062111_A04	astrocytes_ependymal	(none)
sscortex	7	2934	35	-1	24	13.3	1772062118_C05	astrocytes_ependymal	(none)
sscortex	7	3276	60	-1	31	8.92	1772063061_D08	astrocytes_ependymal	(none)
sscortex	7	3587	21	1	20	11.4	1772063062_E03	astrocytes_ependymal	(none)
sscortex	7	2586	14	1	28	7.77	1772067074_F02	astrocytes_ependymal	(none)
sscortex	7	3082	75	1	22	9.41	1772060226_C10	astrocytes_ependymal	Choroid
sscortex	7	6391	20	-1	27	9.24	1772063078_D03	astrocytes_ependymal	(none)
ca1hippocampus	7	4589	32	1	31	6.66	1772067083_H04	astrocytes_ependymal	(none)
sscortex	7	3455	43	-1	28	11.8	1772060225_C06	astrocytes_ependymal	(none)
ca1hippocampus	7	6035	10	1	24	10.2	1772066101_B02	astrocytes_ependymal	(none)
sscortex	7	3709	95	1	22	11.4	1772062109_G12	astrocytes_ependymal	(none)
ca1hippocampus	7	3129	26	1	24	15.1	1772067094_B04	astrocytes_ependymal	Astro2
ca1hippocampus	7	6801	19	-1	28	10.6	1772066080_C03	astrocytes_ependymal	Epend
sscortex	7	2638	31	-1	27	8.89	1772063078_G04	astrocytes_ependymal	(none)
sscortex	7	4159	53	1	23	8.09	1772062128_E07	astrocytes_ependymal	(none)
sscortex	7	3762	50	-1	27	9.58	1772063070_B07	astrocytes_ependymal	(none)
